============================================================
data:
  name: weather
  root_path: data/weather
  data_path: weather.csv
  data_kind: custom
  features: M
  target: OT
  freq: t
  n_vars: 21
model:
  name: metatsf_vglg
  type: vglg
  d_model: 128
  n_layers: 2
  dropout: 0.1
  channel_mlp_mult: 2
  revin: true
  affine: true
  mixer:
    type: vglg
    kernel_size: 31
    rank: 8
    dropout: 0.1
    gate_hidden: 16
    gate_entropy_reg: 0.0
    gate_mode: fixed_1.0
train:
  name: default
  seq_len: 96
  label_len: 48
  pred_len: 720
  batch_size: 32
  num_workers: 4
  train_epochs: 10
  patience: 3
  learning_rate: 0.0001
  loss: mse
  lradj: type1
  weight_decay: 0.0
  gradient_clip: 1.0
  use_amp: true
  log_interval: 50
  val_interval: 1
  checkpoint_dir: checkpoints
  use_wandb: false
  wandb_project: vglg-tsf
seed: 2023
device: cuda
project: vglg-tsf
run_name: null
tag: ablation_local_only

============================================================
Loaded data | train=36072 val=4551 test=9820
Built model: metatsf_vglg | params=114,810
  epoch 1 batch 50/1127 loss=0.994215
  epoch 1 batch 100/1127 loss=0.976728
  epoch 1 batch 150/1127 loss=0.944432
  epoch 1 batch 200/1127 loss=0.931645
  epoch 1 batch 250/1127 loss=0.907322
  epoch 1 batch 300/1127 loss=0.882799
  epoch 1 batch 350/1127 loss=0.866608
  epoch 1 batch 400/1127 loss=0.855609
  epoch 1 batch 450/1127 loss=0.844328
  epoch 1 batch 500/1127 loss=0.834339
  epoch 1 batch 550/1127 loss=0.822715
  epoch 1 batch 600/1127 loss=0.815275
  epoch 1 batch 650/1127 loss=0.809119
  epoch 1 batch 700/1127 loss=0.800518
  epoch 1 batch 750/1127 loss=0.794151
  epoch 1 batch 800/1127 loss=0.787770
  epoch 1 batch 850/1127 loss=0.783513
  epoch 1 batch 900/1127 loss=0.779895
  epoch 1 batch 950/1127 loss=0.775100
  epoch 1 batch 1000/1127 loss=0.771517
  epoch 1 batch 1050/1127 loss=0.767265
  epoch 1 batch 1100/1127 loss=0.762891
Epoch 1 | train_loss=0.762179 val_mse=0.721831 val_mae=0.479895 (12.5s)
  Validation improved to 0.721831; saved checkpoint.
  epoch 2 batch 50/1127 loss=0.674087
  epoch 2 batch 100/1127 loss=0.676043
  epoch 2 batch 150/1127 loss=0.678980
  epoch 2 batch 200/1127 loss=0.677880
  epoch 2 batch 250/1127 loss=0.681912
  epoch 2 batch 300/1127 loss=0.683712
  epoch 2 batch 350/1127 loss=0.683284
  epoch 2 batch 400/1127 loss=0.684876
  epoch 2 batch 450/1127 loss=0.683430
  epoch 2 batch 500/1127 loss=0.682146
  epoch 2 batch 550/1127 loss=0.681803
  epoch 2 batch 600/1127 loss=0.679411
  epoch 2 batch 650/1127 loss=0.677989
  epoch 2 batch 700/1127 loss=0.676775
  epoch 2 batch 750/1127 loss=0.675952
  epoch 2 batch 800/1127 loss=0.673599
  epoch 2 batch 850/1127 loss=0.675175
  epoch 2 batch 900/1127 loss=0.675677
  epoch 2 batch 950/1127 loss=0.675610
  epoch 2 batch 1000/1127 loss=0.675680
  epoch 2 batch 1050/1127 loss=0.676209
  epoch 2 batch 1100/1127 loss=0.676089
Epoch 2 | train_loss=0.674997 val_mse=0.700379 val_mae=0.466598 (12.4s)
  Validation improved to 0.700379; saved checkpoint.
  epoch 3 batch 50/1127 loss=0.669106
  epoch 3 batch 100/1127 loss=0.659923
  epoch 3 batch 150/1127 loss=0.664770
  epoch 3 batch 200/1127 loss=0.663515
  epoch 3 batch 250/1127 loss=0.655843
  epoch 3 batch 300/1127 loss=0.656037
  epoch 3 batch 350/1127 loss=0.656682
  epoch 3 batch 400/1127 loss=0.656726
  epoch 3 batch 450/1127 loss=0.657854
  epoch 3 batch 500/1127 loss=0.657731
  epoch 3 batch 550/1127 loss=0.656169
  epoch 3 batch 600/1127 loss=0.655660
  epoch 3 batch 650/1127 loss=0.656745
  epoch 3 batch 700/1127 loss=0.658142
  epoch 3 batch 750/1127 loss=0.658885
  epoch 3 batch 800/1127 loss=0.660300
  epoch 3 batch 850/1127 loss=0.659118
  epoch 3 batch 900/1127 loss=0.659025
  epoch 3 batch 950/1127 loss=0.659070
  epoch 3 batch 1000/1127 loss=0.659289
  epoch 3 batch 1050/1127 loss=0.659110
  epoch 3 batch 1100/1127 loss=0.658922
Epoch 3 | train_loss=0.658920 val_mse=0.694544 val_mae=0.463600 (12.7s)
  Validation improved to 0.694544; saved checkpoint.
  epoch 4 batch 50/1127 loss=0.642980
  epoch 4 batch 100/1127 loss=0.657859
  epoch 4 batch 150/1127 loss=0.664623
  epoch 4 batch 200/1127 loss=0.663264
  epoch 4 batch 250/1127 loss=0.665285
  epoch 4 batch 300/1127 loss=0.664950
  epoch 4 batch 350/1127 loss=0.662581
  epoch 4 batch 400/1127 loss=0.661742
  epoch 4 batch 450/1127 loss=0.659985
  epoch 4 batch 500/1127 loss=0.659447
  epoch 4 batch 550/1127 loss=0.660416
  epoch 4 batch 600/1127 loss=0.660079
  epoch 4 batch 650/1127 loss=0.656340
  epoch 4 batch 700/1127 loss=0.655454
  epoch 4 batch 750/1127 loss=0.654161
  epoch 4 batch 800/1127 loss=0.653905
  epoch 4 batch 850/1127 loss=0.653667
  epoch 4 batch 900/1127 loss=0.653190
  epoch 4 batch 950/1127 loss=0.653187
  epoch 4 batch 1000/1127 loss=0.652247
  epoch 4 batch 1050/1127 loss=0.653100
  epoch 4 batch 1100/1127 loss=0.652020
Epoch 4 | train_loss=0.652193 val_mse=0.691443 val_mae=0.462449 (11.0s)
  Validation improved to 0.691443; saved checkpoint.
  epoch 5 batch 50/1127 loss=0.666822
  epoch 5 batch 100/1127 loss=0.662148
  epoch 5 batch 150/1127 loss=0.664180
  epoch 5 batch 200/1127 loss=0.664958
  epoch 5 batch 250/1127 loss=0.667693
  epoch 5 batch 300/1127 loss=0.662592
  epoch 5 batch 350/1127 loss=0.663607
  epoch 5 batch 400/1127 loss=0.659954
  epoch 5 batch 450/1127 loss=0.660314
  epoch 5 batch 500/1127 loss=0.657084
  epoch 5 batch 550/1127 loss=0.656035
  epoch 5 batch 600/1127 loss=0.654873
  epoch 5 batch 650/1127 loss=0.653558
  epoch 5 batch 700/1127 loss=0.653251
  epoch 5 batch 750/1127 loss=0.650712
  epoch 5 batch 800/1127 loss=0.650255
  epoch 5 batch 850/1127 loss=0.651292
  epoch 5 batch 900/1127 loss=0.651857
  epoch 5 batch 950/1127 loss=0.650855
  epoch 5 batch 1000/1127 loss=0.650720
  epoch 5 batch 1050/1127 loss=0.649396
  epoch 5 batch 1100/1127 loss=0.649096
