============================================================
data:
  name: weather
  root_path: data/weather
  data_path: weather.csv
  data_kind: custom
  features: M
  target: OT
  freq: t
  n_vars: 21
model:
  name: metatsf_vglg
  type: vglg
  d_model: 128
  n_layers: 2
  dropout: 0.1
  channel_mlp_mult: 2
  revin: true
  affine: true
  mixer:
    type: vglg
    kernel_size: 15
    rank: 8
    dropout: 0.1
    gate_hidden: 16
    gate_entropy_reg: 0.0
    gate_mode: learned
train:
  name: default
  seq_len: 96
  label_len: 48
  pred_len: 96
  batch_size: 32
  num_workers: 4
  train_epochs: 10
  patience: 3
  learning_rate: 0.0001
  loss: mse
  lradj: type1
  weight_decay: 0.0
  gradient_clip: 1.0
  use_amp: true
  log_interval: 50
  val_interval: 1
  checkpoint_dir: checkpoints
  use_wandb: false
  wandb_project: vglg-tsf
seed: 2022
device: cuda
project: vglg-tsf
run_name: null
tag: ablation_kernel_15

============================================================
Loaded data | train=36696 val=5175 test=10444
Built model: metatsf_vglg | params=33,642
  epoch 1 batch 50/1146 loss=0.712866
  epoch 1 batch 100/1146 loss=0.660414
  epoch 1 batch 150/1146 loss=0.637915
  epoch 1 batch 200/1146 loss=0.610261
  epoch 1 batch 250/1146 loss=0.608417
  epoch 1 batch 300/1146 loss=0.602234
  epoch 1 batch 350/1146 loss=0.595553
  epoch 1 batch 400/1146 loss=0.597652
  epoch 1 batch 450/1146 loss=0.590297
  epoch 1 batch 500/1146 loss=0.579651
  epoch 1 batch 550/1146 loss=0.572720
  epoch 1 batch 600/1146 loss=0.566969
  epoch 1 batch 650/1146 loss=0.554951
  epoch 1 batch 700/1146 loss=0.552615
  epoch 1 batch 750/1146 loss=0.546033
  epoch 1 batch 800/1146 loss=0.543468
  epoch 1 batch 850/1146 loss=0.537692
  epoch 1 batch 900/1146 loss=0.538632
  epoch 1 batch 950/1146 loss=0.533582
  epoch 1 batch 1000/1146 loss=0.531468
  epoch 1 batch 1050/1146 loss=0.527962
  epoch 1 batch 1100/1146 loss=0.529342
Epoch 1 | train_loss=0.525897 val_mse=0.434939 val_mae=0.300135 (11.6s)
  Validation improved to 0.434939; saved checkpoint.
