============================================================
data:
  name: electricity
  root_path: data/electricity
  data_path: electricity.csv
  data_kind: custom
  features: M
  target: OT
  freq: h
  n_vars: 321
model:
  name: metatsf_vglg
  type: vglg
  d_model: 128
  n_layers: 2
  dropout: 0.1
  channel_mlp_mult: 2
  revin: true
  affine: true
  mixer:
    type: vglg
    kernel_size: 31
    rank: 4
    dropout: 0.1
    gate_hidden: 16
    gate_entropy_reg: 0.0
    gate_mode: learned
train:
  name: default
  seq_len: 96
  label_len: 48
  pred_len: 336
  batch_size: 16
  num_workers: 4
  train_epochs: 10
  patience: 3
  learning_rate: 0.0001
  loss: mse
  lradj: type1
  weight_decay: 0.0
  gradient_clip: 1.0
  use_amp: true
  log_interval: 50
  val_interval: 1
  checkpoint_dir: checkpoints
  use_wandb: false
  wandb_project: vglg-tsf
seed: 2022
device: cuda
project: vglg-tsf
run_name: null
tag: ablation_rank_4

============================================================
Loaded data | train=17981 val=2297 test=4925
Built model: metatsf_vglg | params=908,026
  epoch 1 batch 50/1123 loss=0.899856
  epoch 1 batch 100/1123 loss=0.740415
  epoch 1 batch 150/1123 loss=0.635845
  epoch 1 batch 200/1123 loss=0.568935
  epoch 1 batch 250/1123 loss=0.522072
  epoch 1 batch 300/1123 loss=0.487116
  epoch 1 batch 350/1123 loss=0.460591
  epoch 1 batch 400/1123 loss=0.439777
  epoch 1 batch 450/1123 loss=0.422660
  epoch 1 batch 500/1123 loss=0.408956
  epoch 1 batch 550/1123 loss=0.396711
  epoch 1 batch 600/1123 loss=0.386443
  epoch 1 batch 650/1123 loss=0.377153
  epoch 1 batch 700/1123 loss=0.368825
  epoch 1 batch 750/1123 loss=0.361440
  epoch 1 batch 800/1123 loss=0.354610
  epoch 1 batch 850/1123 loss=0.348679
  epoch 1 batch 900/1123 loss=0.342774
  epoch 1 batch 950/1123 loss=0.337427
  epoch 1 batch 1000/1123 loss=0.332461
  epoch 1 batch 1050/1123 loss=0.327911
  epoch 1 batch 1100/1123 loss=0.323541
Epoch 1 | train_loss=0.321838 val_mse=0.203952 val_mae=0.299029 (19.2s)
  Validation improved to 0.203952; saved checkpoint.
  epoch 2 batch 50/1123 loss=0.228323
  epoch 2 batch 100/1123 loss=0.229296
  epoch 2 batch 150/1123 loss=0.228115
  epoch 2 batch 200/1123 loss=0.227078
  epoch 2 batch 250/1123 loss=0.226464
  epoch 2 batch 300/1123 loss=0.225938
  epoch 2 batch 350/1123 loss=0.224783
  epoch 2 batch 400/1123 loss=0.223752
  epoch 2 batch 450/1123 loss=0.223110
  epoch 2 batch 500/1123 loss=0.221823
  epoch 2 batch 550/1123 loss=0.220709
  epoch 2 batch 600/1123 loss=0.219790
  epoch 2 batch 650/1123 loss=0.218808
  epoch 2 batch 700/1123 loss=0.217577
  epoch 2 batch 750/1123 loss=0.216535
  epoch 2 batch 800/1123 loss=0.215624
  epoch 2 batch 850/1123 loss=0.214697
  epoch 2 batch 900/1123 loss=0.213676
  epoch 2 batch 950/1123 loss=0.212797
  epoch 2 batch 1000/1123 loss=0.211854
  epoch 2 batch 1050/1123 loss=0.210869
  epoch 2 batch 1100/1123 loss=0.209963
Epoch 2 | train_loss=0.209608 val_mse=0.189881 val_mae=0.288296 (17.9s)
  Validation improved to 0.189881; saved checkpoint.
  epoch 3 batch 50/1123 loss=0.185472
  epoch 3 batch 100/1123 loss=0.187042
  epoch 3 batch 150/1123 loss=0.187175
  epoch 3 batch 200/1123 loss=0.185890
  epoch 3 batch 250/1123 loss=0.185670
  epoch 3 batch 300/1123 loss=0.185183
  epoch 3 batch 350/1123 loss=0.185515
  epoch 3 batch 400/1123 loss=0.185350
  epoch 3 batch 450/1123 loss=0.185046
  epoch 3 batch 500/1123 loss=0.185000
  epoch 3 batch 550/1123 loss=0.184591
  epoch 3 batch 600/1123 loss=0.184577
